"","pond","treat","month","temp","taxon","abundance","mean.bodymass","max.bodymass","biomass"
"2124",11,"Cold","Aug",18.6,"CiliateLoxodidaeLoxodesrostrum",3,0.0163284681341387,0.0173576428918804,0.012246351100604
"2125",11,"Cold","Aug",18.6,"CiliateSpirofilidaeStichotrichasecunda",2,0.0176387337529677,0.0207885076374262,0.00881936687648385
"2126",11,"Cold","Aug",18.6,"CiliateSpirostomidaeSpirostomumloxodes",2,0.191299102885883,0.201977572141377,0.0956495514429415
"2127",11,"Cold","Aug",18.6,"CiliateStrombidiidaeStrombidiumhumile",3,0.000817429318494675,0.00103211790645937,0.000613071988871007
"2128",11,"Cold","Aug",18.6,"CiliateStrombilidiidaeStrombilidiumgyrans",4,0.00157674152909243,0.00172859590779083,0.00157674152909243
"2129",11,"Cold","Aug",18.6,"FlagellateFlagellatePeridiniumunknown",134,0.00395141478000672,0.00474326717097805,0.132372395130225
"2130",11,"Cold","Aug",18.6,"FlagellateFlagellateunknownunknown",318,0.000428154016968124,0.0015846235232609,0.0340382443489659
"2131",11,"Cold","Aug",18.6,"MeiofaunaNematodaunknownunknown",1,0.11178119146695,0.11178119146695,0.0279452978667375
"2132",11,"Cold","Aug",18.6,"MeiofaunaRotiferaKeratellavalga",3,0.0579493618590509,0.0590857263618697,0.0434620213942881
"2133",11,"Cold","Aug",18.6,"MeiofaunaRotiferaunknownunknown",26,0.0105513225430848,0.0630120883367274,0.068583596530051
"2134",11,"Cold","Dec",0.2,"AlgaeDesmidMicrasteriasunknown",2,0.00941291530690943,0.010220386300291,0.00470645765345471
"2135",11,"Cold","Dec",0.2,"AlgaeDesmidSpirogyraunknown",21,0.873952268832763,1.84853478179517,4.58824941137201
"2136",11,"Cold","Dec",0.2,"AlgaeDesmidStaurodesmusunknown",5,4.06396425668376e-05,4.06396425668376e-05,5.0799553208547e-05
"2137",11,"Cold","Dec",0.2,"CiliateCyclidiidaeCyclidiumglaucoma",5,0.000338623370951259,0.00037337671608282,0.000423279213689073
"2138",11,"Cold","Dec",0.2,"CiliateHalteridaeHalteriagrandinella",1,0.00172859590779083,0.00172859590779083,0.000432148976947708
"2139",11,"Cold","Dec",0.2,"CiliateStrombidiidaeStrombidiumgyrans",1,0.000409783062548945,0.000409783062548945,0.000102445765637236
"2140",11,"Cold","Dec",0.2,"FlagellateFlagellatePeridiniumunknown",11,0.00408347773585275,0.00436585874432312,0.0112295637735951
"2141",11,"Cold","Dec",0.2,"FlagellateFlagellateunknownunknown",33,0.000649774910410276,0.00158043054426591,0.00536064301088478
"2142",11,"Cold","Dec",0.2,"MeiofaunaNematodaunknownunknown",1,0.00431106779764819,0.00431106779764819,0.00107776694941205
"2143",11,"Cold","Dec",0.2,"MeiofaunaTurbellarianunknownunknown",1,28.0304677525732,28.0304677525732,7.0076169381433
"2144",11,"Cold","Feb",9.4,"AlgaeDesmidClosteriumparvulum",150,0.00706960265559374,0.00885424117293257,0.265110099584765
"2145",11,"Cold","Feb",9.4,"AlgaeDesmidSpirogyraunknown",58,0.967291158633169,2.0584266421067,14.025721800181
"2146",11,"Cold","Feb",9.4,"AmoebaAmoebaAmoebaunknown",1,0.642553872429537,0.642553872429537,0.160638468107384
"2147",11,"Cold","Feb",9.4,"CiliateLoxocephalidaeDexiotrichatranquilla",1,0.00258029476614842,0.00258029476614842,0.000645073691537105
"2148",11,"Cold","Feb",9.4,"CiliateSpirofilidaeStichotrichaunknown",1,0.0272543634674427,0.0272543634674427,0.00681359086686067
"2149",11,"Cold","Feb",9.4,"FlagellateFlagellatePeridiniumunknown",40,0.00566377266803578,0.00682745995122871,0.0566377266803578
"2150",11,"Cold","Feb",9.4,"FlagellateFlagellateunknownunknown",402,0.000100721903935042,0.000144496506904311,0.0101225513454717
"2151",11,"Cold","Feb",9.4,"MeiofaunaDaphiniidaeDaphniaunknown",1,1.68908514418419,1.68908514418419,0.422271286046048
"2152",11,"Cold","Feb",9.4,"MeiofaunaNematodaunknownunknown",1,0.159655738655433,0.159655738655433,0.0399139346638583
"2153",11,"Cold","Feb",9.4,"MeiofaunaRotiferaunknownunknown",4,0.0872391612868922,0.116178537870841,0.0872391612868922
"2154",11,"Cold","Jan",9.4,"AlgaeChlorophytaBotryococcusunknown",13,1.87056405508068,2.60056298153651,6.07933317901222
"2155",11,"Cold","Jan",9.4,"AlgaeDesmidClosteriumparvulum",21,0.00735617463593046,0.00856395801174088,0.0386199168386349
"2156",11,"Cold","Jan",9.4,"AlgaeDesmidSpirogyraunknown",25,1.04509884530549,2.0402950720534,6.53186778315928
"2157",11,"Cold","Jan",9.4,"AlgaeDiatomNaviculaunknown",32,0.000387447385979473,0.000387447385979473,0.00309957908783578
"2158",11,"Cold","Jan",9.4,"CiliateLoxocephalidaeDexiotrichatranquilla",1,0.00258029476614842,0.00258029476614842,0.000645073691537105
"2159",11,"Cold","Jan",9.4,"CiliateSpirofilidaeStichotrichaunknown",1,0.0272543634674427,0.0272543634674427,0.00681359086686067
"2160",11,"Cold","Jan",9.4,"FlagellateFlagellatePeridiniumunknown",11,0.0062112423118136,0.00695389439476998,0.0170809163574874
"2161",11,"Cold","Jan",9.4,"FlagellateFlagellateunknownunknown",33,0.000130368415675268,0.000235129360565275,0.00107553942932096
"2162",11,"Cold","Jan",9.4,"MeiofaunaDaphiniidaeDaphniaunknown",1,1.68908514418419,1.68908514418419,0.422271286046048
"2163",11,"Cold","Jan",9.4,"MeiofaunaNematodaunknownunknown",1,0.159655738655433,0.159655738655433,0.0399139346638583
"2164",11,"Cold","Jan",9.4,"MeiofaunaRotiferaunknownunknown",4,0.0478561323504453,0.0667829069177133,0.0478561323504453
"2165",11,"Cold","Jul",18.6,"AlgaeDesmidClosteriumcynthia",1,0.00294347125448381,0.00294347125448381,0.000735867813620952
"2166",11,"Cold","Jul",18.6,"AlgaeDesmidClosteriumdidymotocum",15,0.318920035843614,0.378639549795226,1.19595013441355
"2167",11,"Cold","Jul",18.6,"AlgaeDesmidClosteriumparvulum",374,0.00703599101759237,0.00885424117293257,0.657865160144886
"2168",11,"Cold","Jul",18.6,"AlgaeDesmidCosmariumunknown",64,0.00740816188569499,0.00894846224900271,0.11853059017112
"2169",11,"Cold","Jul",18.6,"AlgaeDesmidMicrasteriasunknown",22,0.00367389625883241,0.00367389625883241,0.0202064294235783
"2170",11,"Cold","Jul",18.6,"AlgaeDesmidPleurotaeniumunknown",151,0.343616796600257,0.416267867418651,12.9715340716597
"2171",11,"Cold","Jul",18.6,"AlgaeDesmidSpirogyraunknown",132,1.22796604336163,2.45167912687053,40.5228794309338
"2172",11,"Cold","Jul",18.6,"AlgaeDesmidStaurodesmusunknown",135,4.02969471682085e-05,4.64453057906715e-05,0.00136002196692704
"2173",11,"Cold","Jul",18.6,"AlgaeDesmidXanthidiumunknown",11,0.00270534376732946,0.00312457569338285,0.00743969536015601
"2174",11,"Cold","Jul",18.6,"AlgaeDiatomAmphoraunknown",54,0.00367389625883241,0.00367389625883241,0.0495975994942375
"2175",11,"Cold","Jul",18.6,"CiliateCinetochilidaeCinetochilummargaritaceum",3,0.000581211396074931,0.000629954776891703,0.000435908547056198
"2176",11,"Cold","Jul",18.6,"CiliateHalteridaeHalteriagrandinella",14,0.00130031593309571,0.00172859590779083,0.004551105765835
"2177",11,"Cold","Jul",18.6,"CiliateLoxodidaeLoxodesmagnus",1,0.0362853951489621,0.0362853951489621,0.00907134878724052
"2178",11,"Cold","Jul",18.6,"CiliateLoxodidaeLoxodesrostrum",3,0.0180629637784,0.0192025536496765,0.0135472228338
"2179",11,"Cold","Jul",18.6,"CiliateSpirofilidaeStichotrichasecunda",2,0.0176387337529677,0.0207885076374262,0.00881936687648385
"2180",11,"Cold","Jul",18.6,"CiliateSpirostomidaeSpirostomumloxodes",2,0.160529490970621,0.190750870882288,0.0802647454853103
"2181",11,"Cold","Jul",18.6,"CiliateStrombidiidaeStrombidiumhumile",3,0.000621205964950231,0.000654104723218624,0.000465904473712674
"2182",11,"Cold","Jul",18.6,"CiliateStrombilidiidaeStrombilidiumgyrans",4,0.00153484197697181,0.00172859590779083,0.00153484197697181
"2183",11,"Cold","Jul",18.6,"FlagellateFlagellatePeridiniumunknown",144,0.00412811732399931,0.00436585874432312,0.148612223663975
"2184",11,"Cold","Jul",18.6,"FlagellateFlagellateunknownunknown",315,0.00061826125051975,0.00144887582829806,0.0486880734784303
"2185",11,"Cold","Jul",18.6,"MeiofaunaNematodaunknownunknown",1,0.11178119146695,0.11178119146695,0.0279452978667375
"2186",11,"Cold","Jul",18.6,"MeiofaunaRotiferaKeratellavalga",4,0.0568576720691298,0.0590857263618697,0.0568576720691298
"2187",11,"Cold","Jul",18.6,"MeiofaunaRotiferaunknownunknown",57,0.0224737114848558,0.0678520359272246,0.320250388659195
"2188",11,"Cold","Jun",18.6,"AlgaeDesmidClosteriumacerosum",16,0.139666840175773,0.139666840175773,0.558667360703092
"2189",11,"Cold","Jun",18.6,"AlgaeDesmidClosteriumdidymotocum",44,0.178737245692969,0.232346996465252,1.96610970262266
"2190",11,"Cold","Jun",18.6,"AlgaeDesmidClosteriumparvulum",65,0.0106854194042994,0.0214809539281856,0.173638065319865
"2191",11,"Cold","Jun",18.6,"AlgaeDesmidCosmariumunknown",235,0.0077811818564787,0.00832524042876642,0.457144434068123
"2192",11,"Cold","Jun",18.6,"AlgaeDesmidPleurotaeniumunknown",45,0.853735971753926,1.03174118342351,9.60452968223167
"2193",11,"Cold","Jun",18.6,"AlgaeDesmidSpirogyraunknown",67,0.90089224771284,1.24164352618253,15.0899451491901
"2194",11,"Cold","Jun",18.6,"AlgaeDesmidStaurodesmusunknown",301,3.93110106737569e-05,5.45087269348853e-05,0.00295815355320021
"2195",11,"Cold","Jun",18.6,"AlgaeDiatomAmphoraunknown",45,0.00343437233374354,0.00343437233374354,0.0386366887546148
"2196",11,"Cold","Jun",18.6,"AlgaeDiatomNaviculaunknown",612,0.000404259619065159,0.000426192124577421,0.0618517217169693
"2197",11,"Cold","Jun",18.6,"CiliateAspidiscidaeAspidiscacostata",8,0.00302200897642845,0.00335458478152155,0.0060440179528569
"2198",11,"Cold","Jun",18.6,"CiliateCinetochilidaeCinetochilummargaritaceum",8,0.000556229909442514,0.000758606661247635,0.00111245981888503
"2199",11,"Cold","Jun",18.6,"CiliateCyclidiidaeCyclidiumglaucoma",5,0.000388100523092155,0.000447882727455356,0.000485125653865194
"2200",11,"Cold","Jun",18.6,"CiliateHalteridaeHalteriagrandinella",15,0.00138236066727943,0.00172859590779083,0.00518385250229788
"2201",11,"Cold","Jun",18.6,"CiliateLoxodidaeLoxodesrostrum",4,0.0199157531706058,0.0204572219797162,0.0199157531706058
"2202",11,"Cold","Jun",18.6,"CiliateSpirofilidaeStichotrichasecunda",2,0.0176387337529677,0.0207885076374262,0.00881936687648385
"2203",11,"Cold","Jun",18.6,"CiliateSpirostomidaeSpirostomumloxodes",11,0.941961806238747,1.03022401041812,2.59039496715655
"2204",11,"Cold","Jun",18.6,"CiliateStrombidiidaeStrombidiumhumile",4,0.00136680028032639,0.00143226518074098,0.00136680028032639
"2205",11,"Cold","Jun",18.6,"CiliateStrombilidiidaeStrombilidiumgyrans",4,0.00181384642783803,0.00187660000289288,0.00181384642783803
"2206",11,"Cold","Jun",18.6,"FlagellateFlagellatePeridiniumunknown",182,0.00402323664952262,0.00445874935590447,0.183057267553279
"2207",11,"Cold","Jun",18.6,"FlagellateFlagellateunknownunknown",560,0.000308461136233683,0.00108856185446886,0.0431845590727157
"2208",11,"Cold","Jun",18.6,"MeiofaunaNematodaunknownunknown",1,0.11178119146695,0.11178119146695,0.0279452978667375
"2209",11,"Cold","Jun",18.6,"MeiofaunaRotiferaKeratellavalga",3,0.062355927441117,0.064271110914185,0.0467669455808378
"2210",11,"Cold","Jun",18.6,"MeiofaunaRotiferaunknownunknown",37,0.0432111218427543,0.275769003132112,0.399702877045477
"2211",11,"Cold","Mar",9.4,"AlgaeDesmidClosteriumparvulum",26,0.00774275785806405,0.00885424117293257,0.0503279260774164
"2212",11,"Cold","Mar",9.4,"AlgaeDesmidCosmariumunknown",27,0.00884441455036483,0.0129081664702918,0.0596997982149626
"2213",11,"Cold","Mar",9.4,"AlgaeDesmidPleurotaeniumunknown",15,0.315300546175048,0.58945624419489,1.18237704815643
"2214",11,"Cold","Mar",9.4,"AlgaeDesmidSpirogyraunknown",20,1.57541912802478,3.3979256701717,7.87709564012389
"2215",11,"Cold","Mar",9.4,"CiliateCinetochilidaeCinetochilummargaritaceum",2,0.000532629283681043,0.000554360203664699,0.000266314641840522
"2216",11,"Cold","Mar",9.4,"CiliateHalteridaeHalteriagrandinella",3,0.00149276771739306,0.00153801694904734,0.0011195757880448
"2217",11,"Cold","Mar",9.4,"FlagellateFlagellateunknownunknown",31,9.46775697510446e-05,0.000186426296854223,0.000733751165570595
"2218",11,"Cold","Mar",9.4,"MeiofaunaNematodaunknownunknown",1,1.01800691945699,1.01800691945699,0.254501729864248
"2219",11,"Cold","May",15.8,"AlgaeDesmidClosteriumparvulum",52,0.00750991859534354,0.00885424117293257,0.097628941739466
"2220",11,"Cold","May",15.8,"AlgaeDesmidCosmariumunknown",53,0.00759544217215221,0.00857560965529426,0.100639608781017
"2221",11,"Cold","May",15.8,"AlgaeDesmidMicrasteriasunknown",33,0.00548628577307735,0.00602555271843665,0.0452618576278881
"2222",11,"Cold","May",15.8,"AlgaeDesmidPleurotaeniumunknown",40,0.2870096027971,0.51970652241848,2.870096027971
"2223",11,"Cold","May",15.8,"AlgaeDesmidSpirogyraunknown",89,1.65485907396456,2.87580419343763,36.8206143957114
"2224",11,"Cold","May",15.8,"CiliateCinetochilidaeCinetochilummargaritaceum",2,0.000961562971447496,0.000979705669021977,0.000480781485723748
"2225",11,"Cold","May",15.8,"CiliateColepidaeColepshirtus",11,0.00566728025623351,0.00602555271843665,0.0155850207046422
"2226",11,"Cold","May",15.8,"CiliateCyclidiidaeCyclidiumbrandoni",3,0.000689516581076963,0.000745947090051219,0.000517137435807722
"2227",11,"Cold","May",15.8,"CiliateSpirofilidaeStichotrichasecunda",4,0.0162436207851487,0.0167377270743132,0.0162436207851487
"2228",11,"Cold","May",15.8,"FlagellateFlagellatePeridiniumunknown",135,0.00408867009037744,0.00445874935590447,0.137992615550238
"2229",11,"Cold","May",15.8,"FlagellateFlagellateunknownunknown",501,0.00019782443133376,0.000447882727455356,0.0247775100245534
"2230",11,"Cold","May",15.8,"MeiofaunaNematodaunknownunknown",2,0.143365047649355,0.148770120110745,0.0716825238246777
"2231",11,"Cold","May",15.8,"MeiofaunaRotiferaKeratellavalga",8,0.0434795038992564,0.0523053971072289,0.0869590077985129
"2232",11,"Cold","May",15.8,"MeiofaunaRotiferaunknownunknown",3,0.00614366839916414,0.00632236725075516,0.0046077512993731
"2233",11,"Cold","Nov",8,"AlgaeDesmidClosteriumdidymotocum",4,0.127404281598669,0.13794788005625,0.127404281598669
"2234",11,"Cold","Nov",8,"AlgaeDesmidClosteriumparvulum",7,0.00790096624650402,0.00885424117293257,0.013826690931382
"2235",11,"Cold","Nov",8,"AlgaeDesmidCosmariumunknown",2,0.00575685936735858,0.00602555271843665,0.00287842968367929
"2236",11,"Cold","Nov",8,"AlgaeDesmidMicrasteriasunknown",1,0.00870849483575091,0.00870849483575091,0.00217712370893773
"2237",11,"Cold","Nov",8,"AlgaeDesmidPleurotaeniumunknown",19,0.168363149173236,0.198698823835717,0.799724958572869
"2238",11,"Cold","Nov",8,"AlgaeDesmidSpirogyraunknown",31,1.1179771958302,1.98194456843146,8.66432326768405
"2239",11,"Cold","Nov",8,"AlgaeDesmidStaurodesmusunknown",41,3.41485885457455e-05,3.41485885457455e-05,0.000350023032593891
"2240",11,"Cold","Nov",8,"CiliateAspidiscidaeAspidiscacostata",3,0.00132219948212246,0.00141077616339165,0.000991649611591845
"2241",11,"Cold","Nov",8,"CiliateCyclidiidaeCyclidiumglaucoma",2,0.00033906685911419,0.000355596872459829,0.000169533429557095
"2242",11,"Cold","Nov",8,"CiliateHalteridaeHalteriagrandinella",1,0.00108856185446886,0.00108856185446886,0.000272140463617215
"2243",11,"Cold","Nov",8,"CiliateStrombidiidaeStrombidiumhumile",3,0.000279881347915661,0.000355596872459829,0.000209911010936746
"2244",11,"Cold","Nov",8,"CiliateStrombilidiidaeStrombilidiumgyrans",2,0.000630458740713216,0.000681359086686066,0.000315229370356608
"2245",11,"Cold","Nov",8,"FlagellateFlagellateFlagellateunknown",3,0.000167920745328252,0.000409783062548945,0.000125940558996189
"2246",11,"Cold","Nov",8,"FlagellateFlagellatePeridiniumunknown",14,0.00411125622169457,0.00436585874432312,0.014389396775931
"2247",11,"Cold","Nov",8,"FlagellateFlagellateunknownunknown",36,0.00328451096397128,0.00695389439476998,0.0295605986757415
"2248",11,"Cold","Nov",8,"MeiofaunaNematodaunknownunknown",1,0.116653554010447,0.116653554010447,0.0291633885026117
"2249",11,"Cold","Nov",8,"MeiofaunaTurbellarianunknownunknown",1,0.568296375696667,0.568296375696667,0.142074093924167
"2250",11,"Cold","Oct",15.7,"AlgaeDesmidClosteriumacerosum",12,0.198889456550601,0.261842023400249,0.596668369651803
"2251",11,"Cold","Oct",15.7,"AlgaeDesmidClosteriumdidymotocum",29,0.324658229246235,0.378639549795226,2.3537721620352
"2252",11,"Cold","Oct",15.7,"AlgaeDesmidCosmariumunknown",59,0.00640656219567075,0.00868720740393018,0.0944967923861436
"2253",11,"Cold","Oct",15.7,"AlgaeDesmidMicrasteriasunknown",4,0.00810468570191932,0.0091983476702619,0.00810468570191932
"2254",11,"Cold","Oct",15.7,"AlgaeDesmidPediastrumunknown",3,0.00582044616259833,0.00878106562604883,0.00436533462194875
"2255",11,"Cold","Oct",15.7,"AlgaeDesmidSpirogyraunknown",18,1.37385720508483,3.11827614561393,6.18235742288174
"2256",11,"Cold","Oct",15.7,"AlgaeDesmidStaurodesmusunknown",61,4.64453057906715e-05,4.64453057906715e-05,0.00070829091330774
"2257",11,"Cold","Oct",15.7,"CiliateCinetochilidaeCinetochilummargaritaceum",1,0.00118544385951659,0.00118544385951659,0.000296360964879148
"2258",11,"Cold","Oct",15.7,"CiliateColepidaeColepshirtus",7,0.00590816082574996,0.00637445695134678,0.0103392814450624
"2259",11,"Cold","Oct",15.7,"CiliateHalteridaeHalteriagrandinella",5,0.00176895333061762,0.0018810348845222,0.00221119166327203
"2260",11,"Cold","Oct",15.7,"CiliateLoxodidaeLoxodesmagnus",5,0.116503937231116,0.130740310432283,0.145629921538895
"2261",11,"Cold","Oct",15.7,"CiliateSpirostomidaeSpirostomumloxodes",9,0.278165729636234,0.393973757785177,0.625872891681526
"2262",11,"Cold","Oct",15.7,"FlagellateFlagellateEuglenaunknown",7,0.016216363541888,0.0182065598699432,0.0283786361983039
"2263",11,"Cold","Oct",15.7,"FlagellateFlagellateFlagellateunknown",3,0.0012166492993447,0.0018810348845222,0.000912486974508525
"2264",11,"Cold","Oct",15.7,"FlagellateFlagellatePeridiniumunknown",44,0.00404376874647631,0.00427296813274178,0.0444814562112394
"2265",11,"Cold","Oct",15.7,"FlagellateFlagellateunknownunknown",152,0.000234610076243587,0.00120108689653637,0.00891518289725632
"2266",11,"Cold","Oct",15.7,"MeiofaunaGastrotrichaunknownunknown",2,0.0408880967308436,0.0435878309226907,0.0204440483654218
"2267",11,"Cold","Oct",15.7,"MeiofaunaNematodaunknownunknown",2,0.201271095497827,0.304797319251282,0.100635547748913
"2268",11,"Cold","Oct",15.7,"MeiofaunaRotiferaunknownunknown",2,0.0272481546331616,0.0498517786872561,0.0136240773165808
"2269",11,"Cold","Oct",15.7,"MeiofaunaTurbellarianunknownunknown",5,1.78219103298324,2.12269561621428,2.22773879122905
"2270",11,"Cold","Sep",17.6,"AlgaeChlorophytaBotryococcusunknown",61,0.863052500263874,2.43837855401025,13.1615506290241
"2271",11,"Cold","Sep",17.6,"AlgaeDesmidClosteriumparvulum",24,0.0107412228305487,0.0112153721523813,0.0644473369832919
"2272",11,"Cold","Sep",17.6,"AlgaeDesmidCosmariumunknown",29,0.0077592823376893,0.00838918335844004,0.0562547969482474
"2273",11,"Cold","Sep",17.6,"AlgaeDesmidPleurotaeniumunknown",15,0.090183360937086,0.106481507919915,0.338187603514072
"2274",11,"Cold","Sep",17.6,"AlgaeDesmidSpirogyraunknown",117,1.33049143952054,2.88895914091204,38.9168746059759
"2275",11,"Cold","Sep",17.6,"AlgaeDiatomNaviculaunknown",21,0.000326568556340659,0.000326568556340659,0.00171448492078846
"2276",11,"Cold","Sep",17.6,"CiliateCinetochilidaeCinetochilummargaritaceum",2,0.001007887325921,0.00116234215793842,0.000503943662960502
"2277",11,"Cold","Sep",17.6,"CiliateColepidaeColepshirtus",7,0.00536156454472983,0.00732461018187521,0.00938273795327721
"2278",11,"Cold","Sep",17.6,"CiliateColepidaeColepslacustris",1,0.00244926417255494,0.00244926417255494,0.000612316043138735
"2279",11,"Cold","Sep",17.6,"CiliateCyclidiidaeCyclidiumbrandoni",1,0.000429296541717943,0.000429296541717943,0.000107324135429486
"2280",11,"Cold","Sep",17.6,"FlagellateFlagellatePeridiniumunknown",179,0.00391783490699774,0.00493884545083095,0.175323112088149
"2281",11,"Cold","Sep",17.6,"FlagellateFlagellateunknownunknown",344,0.000673403177823775,0.00298701372866256,0.0579126732928447
"2282",11,"Cold","Sep",17.6,"MeiofaunaRotiferaKeratellavalga",3,0.0474770742822146,0.0567664848552652,0.035607805711661
"2283",12,"Warm","Apr",13.9,"AlgaeDesmidChlorellaunknown",838,3.36647832770926e-06,8.70849483575091e-06,0.000705277209655091
"2284",12,"Warm","Apr",13.9,"AlgaeDesmidClosteriumcynthia",5,0.00286591726991876,0.00305518995443689,0.00358239658739845
"2285",12,"Warm","Apr",13.9,"AlgaeDesmidClosteriumparvulum",53,0.00502312000191649,0.00696679586860073,0.0665563400253935
"2286",12,"Warm","Apr",13.9,"AlgaeDesmidCosmariumunknown",7,0.0052891204653356,0.00576357216546114,0.0092559608143373
"2287",12,"Warm","Apr",13.9,"AlgaeDesmidPleurotaeniumunknown",8,0.156575209400051,0.32885598765085,0.313150418800101
"2288",12,"Warm","Apr",13.9,"CiliateAspidiscidaeAspidiscacostata",2,0.0018942588951987,0.00206423581291873,0.000947129447599352
"2289",12,"Warm","Apr",13.9,"CiliateCinetochilidaeCinetochilummargaritaceum",1,0.000232871602644895,0.000232871602644895,5.82179006612238e-05
"2290",12,"Warm","Apr",13.9,"CiliateColepidaeColepshirtus",13,0.00509205665520267,0.00548816601628052,0.0165491841294087
"2291",12,"Warm","Apr",13.9,"CiliateHalteridaeHalteriagrandinella",7,0.00148842114942389,0.00172859590779083,0.00260473701149182
"2292",12,"Warm","Apr",13.9,"CiliateLitonotidaeAcineriauncinata",2,0.00239872668053358,0.00277381687360955,0.00119936334026679
"2293",12,"Warm","Apr",13.9,"CiliateSpirostomidaeSpirostomumloxodes",1,0.0604756585816035,0.0604756585816035,0.0151189146454009
"2294",12,"Warm","Apr",13.9,"FlagellateFlagellatePeridiniumunknown",38,0.00358029460011381,0.00436585874432312,0.0340127987010812
"2295",12,"Warm","Apr",13.9,"FlagellateFlagellateunknownunknown",176,7.19016814087457e-05,0.000186426296854223,0.00316367398198481
"2296",12,"Warm","Apr",13.9,"MeiofaunaNematodaunknownunknown",6,0.19778972013833,0.387044214922263,0.296684580207495
"2297",12,"Warm","Apr",13.9,"MeiofaunaOstracodunknownunknown",1,0.156027199140537,0.156027199140537,0.0390067997851343
"2298",12,"Warm","Apr",13.9,"MeiofaunaRotiferaunknownunknown",5,0.0270449806105908,0.0725707902979242,0.0338062257632386
"2299",12,"Warm","Aug",21.8,"AlgaeDesmidClosteriumcynthia",120,0.00261267306723386,0.00391882267608791,0.0783801920170159
"2300",12,"Warm","Aug",21.8,"AlgaeDesmidClosteriumparvulum",204,0.00489513315611598,0.00634204199834704,0.249651790961915
"2301",12,"Warm","Aug",21.8,"AlgaeDesmidCosmariumunknown",31,0.00592283253637015,0.00720083666731153,0.0459019521568687
"2302",12,"Warm","Aug",21.8,"AlgaeDesmidSpirogyraunknown",250,0.86435788160788,1.58043054426591,54.0223676004925
"2303",12,"Warm","Aug",21.8,"AlgaeDesmidStaurodesmusunknown",93,3.34615178690822e-05,5.45087269348853e-05,0.000777980290456162
"2304",12,"Warm","Aug",21.8,"AlgaeDiatomAmphoraunknown",63,0.000853432493903589,0.000853432493903589,0.0134415617789815
"2305",12,"Warm","Aug",21.8,"AlgaeDiatomunknownunknown",60,0.00383899480676019,0.00383899480676019,0.0575849221014028
"2306",12,"Warm","Aug",21.8,"CiliateAspidiscidaeAspidiscacostata",2,0.00370907293357404,0.00568954995935726,0.00185453646678702
"2307",12,"Warm","Aug",21.8,"CiliateCinetochilidaeCinetochilummargaritaceum",3,0.000124956149664833,0.000136070231808608,9.3717112248625e-05
"2308",12,"Warm","Aug",21.8,"CiliateColepidaeColepshirtus",10,0.00303003611217751,0.00509628374867173,0.00757509028044379
"2309",12,"Warm","Aug",21.8,"CiliateCyclidiidaeCyclidiumbrandoni",2,0.000322536845768552,0.000322536845768552,0.000161268422884276
"2310",12,"Warm","Aug",21.8,"CiliateCyclidiidaeCyclidiumglaucoma",1,0.00172859590779083,0.00172859590779083,0.000432148976947708
"2311",12,"Warm","Aug",21.8,"CiliateHalteridaeHalteriagrandinella",21,0.000913069172713758,0.00153801694904734,0.00479361315674723
"2312",12,"Warm","Aug",21.8,"CiliateHolophryidaeHolophyradiscolor",1,0.0119429346422237,0.0119429346422237,0.00298573366055593
"2313",12,"Warm","Aug",21.8,"CiliateLitonotidaeAcineriauncinata",1,0.00172859590779083,0.00172859590779083,0.000432148976947708
"2314",12,"Warm","Aug",21.8,"CiliateParameciidaeParameciumunknown",2,0.0178755765905261,0.0209940845594979,0.00893778829526305
"2315",12,"Warm","Aug",21.8,"CiliateSpirofilidaeStichotrichasecunda",3,0.0156631014993886,0.0188986433067511,0.0117473261245414
"2316",12,"Warm","Aug",21.8,"CiliateSpirostomidaeSpirostomumloxodes",4,0.190244004229162,0.262649171856785,0.190244004229162
"2317",12,"Warm","Aug",21.8,"CiliateStrombilidiidaeStrombilidiumgyrans",4,0.00100180952223355,0.00131715984390732,0.00100180952223355
"2318",12,"Warm","Aug",21.8,"FlagellateFlagellatePeridiniumunknown",147,0.00291989997720371,0.00359225411974725,0.107306324162236
"2319",12,"Warm","Aug",21.8,"FlagellateFlagellateunknownunknown",154,0.000392223130411706,0.00144887582829806,0.0151005905208507
"2320",12,"Warm","Aug",21.8,"MeiofaunaCladoceraDaphniaunknown",1,1.80374195321669,1.80374195321669,0.450935488304173
"2321",12,"Warm","Aug",21.8,"MeiofaunaNematodaunknownunknown",2,0.161908335986281,0.188684054774603,0.0809541679931405
"2322",12,"Warm","Aug",21.8,"MeiofaunaRotiferaKeratellavalga",1,0.058117107896921,0.058117107896921,0.0145292769742302
"2323",12,"Warm","Aug",21.8,"MeiofaunaRotiferaunknownunknown",13,0.00994084609711604,0.0317497207553418,0.0323077498156271
"2324",12,"Warm","Dec",2.5,"AlgaeDesmidPediastrumunknown",2,0.00957533276730676,0.0110720851586486,0.00478766638365338
"2325",12,"Warm","Dec",2.5,"AlgaeDesmidPleurotaeniumunknown",16,0.0562531120292041,0.068464251177599,0.225012448116817
"2326",12,"Warm","Dec",2.5,"AlgaeDesmidSpirogyraunknown",36,0.947842162105501,1.73617971664539,8.53057945894951
"2327",12,"Warm","Dec",2.5,"AlgaeDesmidStaurodesmusunknown",30,3.7185810510066e-05,4.06396425668376e-05,0.000278893578825495
"2328",12,"Warm","Dec",2.5,"AmoebaAmoebaunknownunknown",1,1.254071636875,1.254071636875,0.31351790921875
